subject,body,label,subtype
Payroll account change request - before close of business today,"Hello,

Could you please update my salary account details on file? My previous account is no longer active. Please confirm before close of business today so my next paycheck isn't delayed.

Regards,
Sanjay Joshi",bec,hr_payroll_redirect
Updated payment details for INV-24168,"Dear Anjali,

Please note that our banking details have changed. For invoice INV-24168 (amount ₹9,60,000), kindly remit payment to our new account at ICICI Bank going forward. Let us know once the transfer is complete.

Best regards,
Accounts Team, BlueRidge Textiles",bec,vendor_invoice_fraud
Confidential - handle personally,"Hi Kavita,

This is confidential, please don't discuss it with anyone else on the team yet. I need ₹22,30,000 transferred to finalize an acquisition we're working on. Time-sensitive - can you process this before close of business today?

Thanks,
Rajesh Joshi",bec,fake_ceo_wire_request
Quick request - immediately,"Hi Anjali,

I'm currently in a board meeting and can't talk right now. I need you to process a wire transfer of ₹22,30,000 to a new vendor account immediately. I'll send the account details separately - please confirm you're available to action this now.

Regards,
Arjun Nair
CEO, Orion Manufacturing",bec,fake_ceo_wire_request
Payroll account change request - before close of business today,"Hello,

Could you please update my salary account details on file? My previous account is no longer active. Please confirm before close of business today so my next paycheck isn't delayed.

Regards,
Neha Malhotra",bec,hr_payroll_redirect
Time-sensitive legal matter - your action needed,"Dear Sanjay,

I'm assisting Kavita Sharma on a confidential legal matter regarding Vertex Solutions. We need a payment of ₹1,25,000 processed before close of business today to settle this before it escalates. Please treat this as strictly confidential.

Regards,
Legal Counsel",bec,fake_legal_compliance_request
Confidential - handle personally,"Hi Neha,

This is confidential, please don't discuss it with anyone else on the team yet. I need ₹9,60,000 transferred to finalize an acquisition we're working on. Time-sensitive - can you process this immediately?

Thanks,
Rajesh Verma",bec,fake_ceo_wire_request
Quick request - before close of business today,"Hi Priya,

I'm currently in a board meeting and can't talk right now. I need you to process a wire transfer of $6,200 to a new vendor account before close of business today. I'll send the account details separately - please confirm you're available to action this now.

Regards,
Priya Malhotra
CEO, Meridian Exports",bec,fake_ceo_wire_request
Quick request - immediately,"Hi Meera,

I'm currently in a board meeting and can't talk right now. I need you to process a wire transfer of $6,200 to a new vendor account immediately. I'll send the account details separately - please confirm you're available to action this now.

Regards,
Deepa Sharma
CEO, BlueRidge Textiles",bec,fake_ceo_wire_request
Update to my direct deposit details,"Hi HR Team,

I recently switched banks and need to update my direct deposit information for payroll. Please update my account to the new details I'll send in a follow-up, and confirm the change takes effect from the next pay cycle.

Thanks,
Sanjay Nair",bec,hr_payroll_redirect
Reminder: INV-18617 payment pending,"Dear Neha,

This is a friendly reminder that invoice INV-18617 (₹12,40,000) from Summit Logistics is still pending payment. Kindly process this urgently, within the hour using the account details previously shared, and send confirmation once done.

Regards,
Kavita Joshi",bec,fake_vendor_payment_reminder
Second notice - INV-52096 overdue,"Hi Arjun,

We haven't received payment for INV-52096 (₹9,60,000). Please arrange the transfer urgently, within the hour to avoid late fees and account suspension with Falcon Enterprises.

Thanks,
Rohit Mehta",bec,fake_vendor_payment_reminder
Confidential - handle personally,"Hi Karan,

This is confidential, please don't discuss it with anyone else on the team yet. I need ₹9,60,000 transferred to finalize an acquisition we're working on. Time-sensitive - can you process this immediately?

Thanks,
Karan Joshi",bec,fake_ceo_wire_request
Compliance action required - INV-84107,"Hello Arjun,

Our compliance review flagged an outstanding settlement (INV-84107, ₹12,40,000) that must be resolved immediately to avoid regulatory penalties for Falcon Enterprises. Please action this personally.

Regards,
Deepa Mehta",bec,fake_legal_compliance_request
Second notice - INV-51124 overdue,"Hi Sanjay,

We haven't received payment for INV-51124 ($6,200). Please arrange the transfer before end of day to avoid late fees and account suspension with Vertex Solutions.

Thanks,
Sunita Joshi",bec,fake_vendor_payment_reminder
Update to my direct deposit details,"Hi HR Team,

I recently switched banks and need to update my direct deposit information for payroll. Please update my account to the new details I'll send in a follow-up, and confirm the change takes effect from the next pay cycle.

Thanks,
Neha Malhotra",bec,hr_payroll_redirect
Outstanding invoice INV-31567 - payment overdue,"Hello Amit,

Invoice INV-31567 for ₹9,60,000 remains outstanding. Please process payment urgently, within the hour to our updated beneficiary account (details attached) to avoid service disruption.

Regards,
Sunita Gupta
Vertex Solutions",bec,vendor_invoice_fraud
Update to my direct deposit details,"Hi HR Team,

I recently switched banks and need to update my direct deposit information for payroll. Please update my account to the new details I'll send in a follow-up, and confirm the change takes effect from the next pay cycle.

Thanks,
Priya Mehta",bec,hr_payroll_redirect
Compliance action required - INV-57059,"Hello Amit,

Our compliance review flagged an outstanding settlement (INV-57059, ₹4,85,000) that must be resolved immediately to avoid regulatory penalties for Falcon Enterprises. Please action this personally.

Regards,
Amit Nair",bec,fake_legal_compliance_request
Reminder: INV-35729 payment pending,"Dear Deepa,

This is a friendly reminder that invoice INV-35729 (₹9,60,000) from Crestline Traders is still pending payment. Kindly process this as soon as possible using the account details previously shared, and send confirmation once done.

Regards,
Sunita Nair",bec,fake_vendor_payment_reminder
Updated payment details for INV-31747,"Dear Rohit,

Please note that our banking details have changed. For invoice INV-31747 (amount ₹4,85,000), kindly remit payment to our new account at HDFC Bank going forward. Let us know once the transfer is complete.

Best regards,
Accounts Team, Summit Logistics",bec,vendor_invoice_fraud
Payroll account change request - immediately,"Hello,

Could you please update my salary account details on file? My previous account is no longer active. Please confirm immediately so my next paycheck isn't delayed.

Regards,
Kavita Bansal",bec,hr_payroll_redirect
Updated payment details for INV-40005,"Dear Arjun,

Please note that our banking details have changed. For invoice INV-40005 (amount ₹12,40,000), kindly remit payment to our new account at HDFC Bank going forward. Let us know once the transfer is complete.

Best regards,
Accounts Team, Crestline Traders",bec,vendor_invoice_fraud
Payroll account change request - immediately,"Hello,

Could you please update my salary account details on file? My previous account is no longer active. Please confirm immediately so my next paycheck isn't delayed.

Regards,
Rohit Kapoor",bec,hr_payroll_redirect
Reminder: INV-83783 payment pending,"Dear Anjali,

This is a friendly reminder that invoice INV-83783 (₹22,30,000) from Vertex Solutions is still pending payment. Kindly process this urgently, within the hour using the account details previously shared, and send confirmation once done.

Regards,
Deepa Iyer",bec,fake_vendor_payment_reminder
Quick request - before end of day,"Hi Anjali,

I'm currently in a board meeting and can't talk right now. I need you to process a wire transfer of ₹12,40,000 to a new vendor account before end of day. I'll send the account details separately - please confirm you're available to action this now.

Regards,
Priya Malhotra
CEO, Orion Manufacturing",bec,fake_ceo_wire_request
Update to my direct deposit details,"Hi HR Team,

I recently switched banks and need to update my direct deposit information for payroll. Please update my account to the new details I'll send in a follow-up, and confirm the change takes effect from the next pay cycle.

Thanks,
Vikram Malhotra",bec,hr_payroll_redirect
Time-sensitive legal matter - your action needed,"Dear Vikram,

I'm assisting Arjun Kapoor on a confidential legal matter regarding BlueRidge Textiles. We need a payment of $18,500 processed as soon as possible to settle this before it escalates. Please treat this as strictly confidential.

Regards,
Legal Counsel",bec,fake_legal_compliance_request
Time-sensitive legal matter - your action needed,"Dear Amit,

I'm assisting Sunita Reddy on a confidential legal matter regarding Crestline Traders. We need a payment of ₹9,60,000 processed immediately to settle this before it escalates. Please treat this as strictly confidential.

Regards,
Legal Counsel",bec,fake_legal_compliance_request
Time-sensitive legal matter - your action needed,"Dear Rajesh,

I'm assisting Vikram Kapoor on a confidential legal matter regarding Nova Industries. We need a payment of $18,500 processed as soon as possible to settle this before it escalates. Please treat this as strictly confidential.

Regards,
Legal Counsel",bec,fake_legal_compliance_request
Payroll account change request - immediately,"Hello,

Could you please update my salary account details on file? My previous account is no longer active. Please confirm immediately so my next paycheck isn't delayed.

Regards,
Arjun Choudhary",bec,hr_payroll_redirect
Compliance action required - INV-57945,"Hello Karan,

Our compliance review flagged an outstanding settlement (INV-57945, ₹2,75,500) that must be resolved urgently, within the hour to avoid regulatory penalties for BlueRidge Textiles. Please action this personally.

Regards,
Deepa Verma",bec,fake_legal_compliance_request
Quick request - immediately,"Hi Deepa,

I'm currently in a board meeting and can't talk right now. I need you to process a wire transfer of ₹12,40,000 to a new vendor account immediately. I'll send the account details separately - please confirm you're available to action this now.

Regards,
Priya Sharma
CEO, Orion Manufacturing",bec,fake_ceo_wire_request
Second notice - INV-44995 overdue,"Hi Sunita,

We haven't received payment for INV-44995 (₹22,30,000). Please arrange the transfer urgently, within the hour to avoid late fees and account suspension with Meridian Exports.

Thanks,
Rajesh Iyer",bec,fake_vendor_payment_reminder
Update to my direct deposit details,"Hi HR Team,

I recently switched banks and need to update my direct deposit information for payroll. Please update my account to the new details I'll send in a follow-up, and confirm the change takes effect from the next pay cycle.

Thanks,
Vikram Mehta",bec,hr_payroll_redirect
Reminder: INV-63665 payment pending,"Dear Arjun,

This is a friendly reminder that invoice INV-63665 ($6,200) from Falcon Enterprises is still pending payment. Kindly process this as soon as possible using the account details previously shared, and send confirmation once done.

Regards,
Deepa Bansal",bec,fake_vendor_payment_reminder
"Payroll account change request - urgently, within the hour","Hello,

Could you please update my salary account details on file? My previous account is no longer active. Please confirm urgently, within the hour so my next paycheck isn't delayed.

Regards,
Priya Nair",bec,hr_payroll_redirect
Update to my direct deposit details,"Hi HR Team,

I recently switched banks and need to update my direct deposit information for payroll. Please update my account to the new details I'll send in a follow-up, and confirm the change takes effect from the next pay cycle.

Thanks,
Arjun Choudhary",bec,hr_payroll_redirect
Time-sensitive legal matter - your action needed,"Dear Amit,

I'm assisting Priya Gupta on a confidential legal matter regarding Meridian Exports. We need a payment of $6,200 processed immediately to settle this before it escalates. Please treat this as strictly confidential.

Regards,
Legal Counsel",bec,fake_legal_compliance_request
Outstanding invoice INV-91381 - payment overdue,"Hello Meera,

Invoice INV-91381 for $18,500 remains outstanding. Please process payment urgently, within the hour to our updated beneficiary account (details attached) to avoid service disruption.

Regards,
Vikram Reddy
Vertex Solutions",bec,vendor_invoice_fraud
Reminder: INV-34881 payment pending,"Dear Arjun,

This is a friendly reminder that invoice INV-34881 (₹1,25,000) from Vertex Solutions is still pending payment. Kindly process this before end of day using the account details previously shared, and send confirmation once done.

Regards,
Sunita Gupta",bec,fake_vendor_payment_reminder
"Payroll account change request - urgently, within the hour","Hello,

Could you please update my salary account details on file? My previous account is no longer active. Please confirm urgently, within the hour so my next paycheck isn't delayed.

Regards,
Rohit Malhotra",bec,hr_payroll_redirect
Confidential - handle personally,"Hi Arjun,

This is confidential, please don't discuss it with anyone else on the team yet. I need $18,500 transferred to finalize an acquisition we're working on. Time-sensitive - can you process this urgently, within the hour?

Thanks,
Meera Sharma",bec,fake_ceo_wire_request
Time-sensitive legal matter - your action needed,"Dear Neha,

I'm assisting Rohit Verma on a confidential legal matter regarding Falcon Enterprises. We need a payment of ₹12,40,000 processed before end of day to settle this before it escalates. Please treat this as strictly confidential.

Regards,
Legal Counsel",bec,fake_legal_compliance_request
Quick request - as soon as possible,"Hi Vikram,

I'm currently in a board meeting and can't talk right now. I need you to process a wire transfer of ₹12,40,000 to a new vendor account as soon as possible. I'll send the account details separately - please confirm you're available to action this now.

Regards,
Rohit Verma
CEO, Summit Logistics",bec,fake_ceo_wire_request
"Payroll account change request - urgently, within the hour","Hello,

Could you please update my salary account details on file? My previous account is no longer active. Please confirm urgently, within the hour so my next paycheck isn't delayed.

Regards,
Rajesh Malhotra",bec,hr_payroll_redirect
Update to my direct deposit details,"Hi HR Team,

I recently switched banks and need to update my direct deposit information for payroll. Please update my account to the new details I'll send in a follow-up, and confirm the change takes effect from the next pay cycle.

Thanks,
Sanjay Reddy",bec,hr_payroll_redirect
Payroll account change request - as soon as possible,"Hello,

Could you please update my salary account details on file? My previous account is no longer active. Please confirm as soon as possible so my next paycheck isn't delayed.

Regards,
Sunita Nair",bec,hr_payroll_redirect
Time-sensitive legal matter - your action needed,"Dear Amit,

I'm assisting Vikram Kapoor on a confidential legal matter regarding Summit Logistics. We need a payment of ₹22,30,000 processed before end of day to settle this before it escalates. Please treat this as strictly confidential.

Regards,
Legal Counsel",bec,fake_legal_compliance_request
Outstanding invoice INV-47700 - payment overdue,"Hello Rohit,

Invoice INV-47700 for ₹22,30,000 remains outstanding. Please process payment as soon as possible to our updated beneficiary account (details attached) to avoid service disruption.

Regards,
Vikram Mehta
Crestline Traders",bec,vendor_invoice_fraud
Time-sensitive legal matter - your action needed,"Dear Arjun,

I'm assisting Sanjay Joshi on a confidential legal matter regarding Summit Logistics. We need a payment of $18,500 processed before end of day to settle this before it escalates. Please treat this as strictly confidential.

Regards,
Legal Counsel",bec,fake_legal_compliance_request
Second notice - INV-66059 overdue,"Hi Anjali,

We haven't received payment for INV-66059 ($6,200). Please arrange the transfer as soon as possible to avoid late fees and account suspension with Summit Logistics.

Thanks,
Rohit Reddy",bec,fake_vendor_payment_reminder
Confidential - handle personally,"Hi Vikram,

This is confidential, please don't discuss it with anyone else on the team yet. I need ₹1,25,000 transferred to finalize an acquisition we're working on. Time-sensitive - can you process this before close of business today?

Thanks,
Arjun Mehta",bec,fake_ceo_wire_request
Reminder: INV-99143 payment pending,"Dear Priya,

This is a friendly reminder that invoice INV-99143 (₹22,30,000) from BlueRidge Textiles is still pending payment. Kindly process this as soon as possible using the account details previously shared, and send confirmation once done.

Regards,
Amit Nair",bec,fake_vendor_payment_reminder
Payroll account change request - before close of business today,"Hello,

Could you please update my salary account details on file? My previous account is no longer active. Please confirm before close of business today so my next paycheck isn't delayed.

Regards,
Kavita Mehta",bec,hr_payroll_redirect
Time-sensitive legal matter - your action needed,"Dear Sanjay,

I'm assisting Anjali Malhotra on a confidential legal matter regarding Nova Industries. We need a payment of ₹1,25,000 processed before end of day to settle this before it escalates. Please treat this as strictly confidential.

Regards,
Legal Counsel",bec,fake_legal_compliance_request
Compliance action required - INV-63626,"Hello Kavita,

Our compliance review flagged an outstanding settlement (INV-63626, ₹22,30,000) that must be resolved before close of business today to avoid regulatory penalties for Meridian Exports. Please action this personally.

Regards,
Amit Reddy",bec,fake_legal_compliance_request
Outstanding invoice INV-34727 - payment overdue,"Hello Neha,

Invoice INV-34727 for ₹1,25,000 remains outstanding. Please process payment before end of day to our updated beneficiary account (details attached) to avoid service disruption.

Regards,
Neha Joshi
Meridian Exports",bec,vendor_invoice_fraud
Update to my direct deposit details,"Hi HR Team,

I recently switched banks and need to update my direct deposit information for payroll. Please update my account to the new details I'll send in a follow-up, and confirm the change takes effect from the next pay cycle.

Thanks,
Kavita Malhotra",bec,hr_payroll_redirect
Compliance action required - INV-92955,"Hello Kavita,

Our compliance review flagged an outstanding settlement (INV-92955, ₹9,60,000) that must be resolved before close of business today to avoid regulatory penalties for Meridian Exports. Please action this personally.

Regards,
Neha Gupta",bec,fake_legal_compliance_request
Confidential - handle personally,"Hi Anjali,

This is confidential, please don't discuss it with anyone else on the team yet. I need ₹2,75,500 transferred to finalize an acquisition we're working on. Time-sensitive - can you process this before end of day?

Thanks,
Rohit Sharma",bec,fake_ceo_wire_request
