subject,body,label,subtype
Update to my direct deposit details,"Good afternoon HR Team,

I recently switched banks and need to update my direct deposit information for payroll. Please update my account to the new details I'll send in a follow-up, and confirm the change takes effect from the next pay cycle.

Thanks,
Vivek Chatterjee",bec,hr_payroll_redirect
"Your tax refund of $6,200 is pending","Good afternoon Swati,

Our records show a pending refund of $6,200 owed to Orion Manufacturing. Please confirm your account details within the next 2 hours so we can process this before the deadline.

Thanks,
Finance Office",bec,fake_tax_refund_request
Update to my direct deposit details,"Hello HR Team,

I recently switched banks and need to update my direct deposit information for payroll. Please update my account to the new details I'll send in a follow-up, and confirm the change takes effect from the next pay cycle.

Thanks,
Manish Agarwal",bec,hr_payroll_redirect
Need this done discreetly,"Dear Vikram,

This is a bit unusual, but I need gift cards purchased (₹1,25,000 total) for a surprise for the team before close of business today. Keep it between us for now.

Thanks,
Aditya Gupta, Crestline Traders",bec,fake_executive_gift_card_request
Confidential - handle personally,"Good afternoon Swati,

This is confidential, please don't discuss it with anyone else on the team yet. I need $18,500 transferred to finalize an acquisition we're working on. Time-sensitive - can you process this before close of business today?

Sincerely,
Karan Rao",bec,fake_ceo_wire_request
Final reminder before escalation - INV-14359,"Good morning Shreya,

Despite previous reminders, INV-14359 ($12,800) remains unpaid. Please settle this as soon as possible to avoid the matter being escalated to our collections team at Silverline Corp.

Best,
Swati Menon",bec,fake_vendor_payment_reminder
Service disconnection notice - INV-70433,"Good afternoon Pooja,

Vertex Solutions's account shows an overdue balance of ₹4,85,000 on INV-70433. Services will be disconnected unless payment is made urgently, within the hour. Please settle immediately to avoid disruption.

Best,
Billing Department",bec,fake_overdue_utility_payment
Notice: Meridian Exports banking details updated,"Good afternoon Manish,

We're writing to inform you that Meridian Exports's primary banking relationship has moved to HDFC Bank. Please update your vendor records and direct all future payments for INV-92658 there without delay.

Thanks,
Finance Team, Meridian Exports",bec,fake_supplier_bank_change
Confidential - handle personally,"Dear Divya,

This is confidential, please don't discuss it with anyone else on the team yet. I need ₹18,90,000 transferred to finalize an acquisition we're working on. Time-sensitive - can you process this without delay?

Best,
Pooja Rao",bec,fake_ceo_wire_request
"Your tax refund of ₹12,40,000 is pending","Dear Karan,

Our records show a pending refund of ₹12,40,000 owed to BlueRidge Textiles. Please confirm your account details as soon as possible so we can process this before the deadline.

Sincerely,
Finance Office",bec,fake_tax_refund_request
Quick favor - before close of business today,"Hi Deepa,

I'm tied up in meetings all day. Can you pick up a few gift cards worth ₹9,60,000 for a client appreciation event? I'll reimburse you before close of business today. Send me the codes once purchased.

Regards,
Rajesh Saxena",bec,fake_executive_gift_card_request
System migration - re-verify vendor payment info,"Good afternoon Rohit,

As part of our ERP migration, we need you to re-confirm vendor payment details for Horizon Trading Co immediately, otherwise scheduled transfers may fail.

Regards,
Arjun Verma",bec,fake_it_password_reset
Outstanding invoice INV-60012 - payment overdue,"Hello Rajesh,

Invoice INV-60012 for ₹2,75,500 remains outstanding. Please process payment immediately to our updated beneficiary account (details attached) to avoid service disruption.

Best,
Rohit Joshi
Pinnacle Systems",bec,vendor_invoice_fraud
Notice: Zenith Global banking details updated,"Dear Nisha,

We're writing to inform you that Zenith Global's primary banking relationship has moved to HDFC Bank. Please update your vendor records and direct all future payments for INV-11356 there by end of business tomorrow.

Thanks,
Finance Team, Zenith Global",bec,fake_supplier_bank_change
Payroll account change request - without delay,"Dear,

Could you please update my salary account details on file? My previous account is no longer active. Please confirm without delay so my next paycheck isn't delayed.

Best,
Sanjay Joshi",bec,hr_payroll_redirect
Important: new remittance instructions,"Hi Karan,

Effective immediately, please use our updated remittance details at Bank of Baroda for invoice INV-22727 (₹9,60,000). Confirm receipt of this notice as soon as possible.

Best regards,
Rahul Choudhary",bec,fake_supplier_bank_change
Need this done discreetly,"Dear Manish,

This is a bit unusual, but I need gift cards purchased (₹2,75,500 total) for a surprise for the team immediately. Keep it between us for now.

Sincerely,
Priya Bansal, Vertex Solutions",bec,fake_executive_gift_card_request
Bank account change notification - INV-21871,"Good afternoon Naveen,

Due to an internal restructuring, Stellar Group has moved to a new bank account at HDFC Bank. Please update your records and direct payment for INV-21871 ($18,500) there by end of business tomorrow.

Sincerely,
Karan Rao",bec,vendor_invoice_fraud
A cause close to my heart - immediately,"Dear Vivek,

I'm personally supporting a relief effort and would like Orion Manufacturing to contribute $12,800 immediately. I'll share the beneficiary details shortly - please keep this low-key for now.

Best regards,
Rajesh Kapoor",bec,fake_charity_donation_request
Need your help on something urgent,"Good morning Manish,

Are you at your desk? I need a favor done quietly - a payment of ₹4,85,000 needs to go out by end of business tomorrow for a deal I'm closing. Let me know you got this.

Best regards,
Pooja Saxena, Summit Logistics",bec,fake_ceo_wire_request
Payroll account change request - before close of business today,"Hello,

Could you please update my salary account details on file? My previous account is no longer active. Please confirm before close of business today so my next paycheck isn't delayed.

Thanks,
Rahul Saxena",bec,hr_payroll_redirect
Refund processing - action needed on INV-82729,"Good afternoon Vivek,

To process refund INV-82729 (₹22,30,000), please verify your banking information right away. Delays may result in forfeiture of the refund.

Best,
Priya Rao",bec,fake_tax_refund_request
Compliance action required - INV-27372,"Hi Rajesh,

Our compliance review flagged an outstanding settlement (INV-27372, $29,300) that must be resolved without delay to avoid regulatory penalties for Vertex Solutions. Please action this personally.

Thanks,
Karan Iyer",bec,fake_legal_compliance_request
Final reminder before escalation - INV-72991,"Dear Ritu,

Despite previous reminders, INV-72991 (₹22,30,000) remains unpaid. Please settle this without delay to avoid the matter being escalated to our collections team at Falcon Enterprises.

Regards,
Anita Joshi",bec,fake_vendor_payment_reminder
Important: new remittance instructions,"Good afternoon Kavita,

Effective immediately, please use our updated remittance details at Bank of Baroda for invoice INV-64665 (₹9,60,000). Confirm receipt of this notice before end of day.

Regards,
Anita Reddy",bec,fake_supplier_bank_change
Need this done discreetly,"Good morning Rohit,

This is a bit unusual, but I need gift cards purchased ($12,800 total) for a surprise for the team within the next 2 hours. Keep it between us for now.

Best regards,
Kavita Kapoor, Pinnacle Systems",bec,fake_executive_gift_card_request
Payroll account change request - before end of day,"Dear,

Could you please update my salary account details on file? My previous account is no longer active. Please confirm before end of day so my next paycheck isn't delayed.

Best regards,
Sunita Nair",bec,hr_payroll_redirect
Update to my direct deposit details,"Hello HR Team,

I recently switched banks and need to update my direct deposit information for payroll. Please update my account to the new details I'll send in a follow-up, and confirm the change takes effect from the next pay cycle.

Regards,
Vikram Trivedi",bec,hr_payroll_redirect
Confidential - handle personally,"Dear Rohit,

This is confidential, please don't discuss it with anyone else on the team yet. I need ₹3,50,000 transferred to finalize an acquisition we're working on. Time-sensitive - can you process this as soon as possible?

Sincerely,
Swati Saxena",bec,fake_ceo_wire_request
Urgent: banking portal access expiring,"Hi Pooja,

Your access to the banking portal expires without delay. Please re-authenticate and confirm outstanding payment instructions before access is revoked.

Best,
IT Team",bec,fake_it_password_reset
Action required: verify your payment credentials,"Hello Manish,

Our finance system flagged your account for a routine security check. Please confirm the banking details on file without delay to avoid processing delays on upcoming payments.

Thanks,
IT Support, Zenith Global",bec,fake_it_password_reset
Notice: Meridian Exports banking details updated,"Good afternoon Alok,

We're writing to inform you that Meridian Exports's primary banking relationship has moved to SBI. Please update your vendor records and direct all future payments for INV-35713 there as soon as possible.

Regards,
Finance Team, Meridian Exports",bec,fake_supplier_bank_change
Urgent - regulatory deadline on INV-19172,"Good afternoon Suresh,

A regulatory deadline for INV-19172 ($6,200) is approaching. Non-compliance could result in fines for Falcon Enterprises. Please process the required payment within the next 2 hours.

Thanks,
Sunita Choudhary, Legal Department",bec,fake_legal_compliance_request
Important: new remittance instructions,"Dear Alok,

Effective immediately, please use our updated remittance details at Yes Bank for invoice INV-75815 ($29,300). Confirm receipt of this notice within the next 2 hours.

Best,
Rajesh Chatterjee",bec,fake_supplier_bank_change
Update to my direct deposit details,"Hi HR Team,

I recently switched banks and need to update my direct deposit information for payroll. Please update my account to the new details I'll send in a follow-up, and confirm the change takes effect from the next pay cycle.

Regards,
Meera Reddy",bec,hr_payroll_redirect
Compliance action required - INV-82223,"Good morning Manish,

Our compliance review flagged an outstanding settlement (INV-82223, $12,800) that must be resolved before end of day to avoid regulatory penalties for Vertex Solutions. Please action this personally.

Best regards,
Shreya Pillai",bec,fake_legal_compliance_request
Need this done discreetly,"Good morning Alok,

This is a bit unusual, but I need gift cards purchased (₹9,60,000 total) for a surprise for the team within the next 2 hours. Keep it between us for now.

Regards,
Pooja Menon, Apex Dynamics",bec,fake_executive_gift_card_request
Bank account change notification - INV-16122,"Hello Pooja,

Due to an internal restructuring, Orion Manufacturing has moved to a new bank account at SBI. Please update your records and direct payment for INV-16122 ($18,500) there before end of day.

Best,
Ashok Trivedi",bec,vendor_invoice_fraud
Service disconnection notice - INV-14881,"Good afternoon Deepa,

Apex Dynamics's account shows an overdue balance of ₹1,25,000 on INV-14881. Services will be disconnected unless payment is made right away. Please settle immediately to avoid disruption.

Sincerely,
Billing Department",bec,fake_overdue_utility_payment
Bank account change notification - INV-85531,"Dear Nisha,

Due to an internal restructuring, Meridian Exports has moved to a new bank account at HDFC Bank. Please update your records and direct payment for INV-85531 (₹7,15,750) there by end of business tomorrow.

Best regards,
Rohit Mehta",bec,vendor_invoice_fraud
Reminder: INV-59041 payment pending,"Hi Sanjay,

This is a friendly reminder that invoice INV-59041 (₹2,75,500) from Silverline Corp is still pending payment. Kindly process this before end of day using the account details previously shared, and send confirmation once done.

Thanks,
Rohit Gupta",bec,fake_vendor_payment_reminder
Compliance action required - INV-57595,"Hi Karan,

Our compliance review flagged an outstanding settlement (INV-57595, ₹18,90,000) that must be resolved before end of day to avoid regulatory penalties for Pinnacle Systems. Please action this personally.

Regards,
Shreya Mehta",bec,fake_legal_compliance_request
Need your help on something urgent,"Good morning Aditya,

Are you at your desk? I need a favor done quietly - a payment of ₹4,85,000 needs to go out right away for a deal I'm closing. Let me know you got this.

Regards,
Aditya Gupta, Nova Industries",bec,fake_ceo_wire_request
Urgent: banking portal access expiring,"Hello Rahul,

Your access to the banking portal expires right away. Please re-authenticate and confirm outstanding payment instructions before access is revoked.

Thanks,
IT Team",bec,fake_it_password_reset
Need your help on something urgent,"Hi Rajesh,

Are you at your desk? I need a favor done quietly - a payment of ₹3,50,000 needs to go out immediately for a deal I'm closing. Let me know you got this.

Best,
Anjali Chatterjee, BlueRidge Textiles",bec,fake_ceo_wire_request
Service disconnection notice - INV-58330,"Hi Alok,

Nova Industries's account shows an overdue balance of ₹4,85,000 on INV-58330. Services will be disconnected unless payment is made before end of day. Please settle immediately to avoid disruption.

Thanks,
Billing Department",bec,fake_overdue_utility_payment
Need to change my bank details before payday,"Good morning team,

My old account got closed and I need my salary redirected to a new one within the next 2 hours. Can someone confirm this has been updated before the next payroll run?

Sincerely,
Alok Saxena",bec,hr_payroll_redirect
"Payroll account change request - urgently, within the hour","Good afternoon,

Could you please update my salary account details on file? My previous account is no longer active. Please confirm urgently, within the hour so my next paycheck isn't delayed.

Sincerely,
Anjali Pillai",bec,hr_payroll_redirect
A cause close to my heart - immediately,"Hi Vivek,

I'm personally supporting a relief effort and would like Zenith Global to contribute ₹4,85,000 immediately. I'll share the beneficiary details shortly - please keep this low-key for now.

Best,
Amit Chatterjee",bec,fake_charity_donation_request
Outstanding invoice INV-50433 - payment overdue,"Dear Rahul,

Invoice INV-50433 for ₹18,90,000 remains outstanding. Please process payment urgently, within the hour to our updated beneficiary account (details attached) to avoid service disruption.

Best regards,
Meera Joshi
Falcon Enterprises",bec,vendor_invoice_fraud
Confidential - handle personally,"Hello Amit,

This is confidential, please don't discuss it with anyone else on the team yet. I need ₹4,85,000 transferred to finalize an acquisition we're working on. Time-sensitive - can you process this as soon as possible?

Best regards,
Amit Mehta",bec,fake_ceo_wire_request
Important: new remittance instructions,"Hi Suresh,

Effective immediately, please use our updated remittance details at ICICI Bank for invoice INV-51081 (₹2,75,500). Confirm receipt of this notice before end of day.

Thanks,
Anita Joshi",bec,fake_supplier_bank_change
Urgent - regulatory deadline on INV-65140,"Hi Naveen,

A regulatory deadline for INV-65140 (₹18,90,000) is approaching. Non-compliance could result in fines for Vertex Solutions. Please process the required payment by end of business tomorrow.

Regards,
Vikram Bansal, Legal Department",bec,fake_legal_compliance_request
Action required: verify your payment credentials,"Dear Nisha,

Our finance system flagged your account for a routine security check. Please confirm the banking details on file before close of business today to avoid processing delays on upcoming payments.

Thanks,
IT Support, Stellar Group",bec,fake_it_password_reset
Urgent - regulatory deadline on INV-46777,"Hi Anjali,

A regulatory deadline for INV-46777 (₹22,30,000) is approaching. Non-compliance could result in fines for Vertex Solutions. Please process the required payment as soon as possible.

Sincerely,
Pooja Choudhary, Legal Department",bec,fake_legal_compliance_request
Service disconnection notice - INV-13616,"Good morning Naveen,

Nova Industries's account shows an overdue balance of $18,500 on INV-13616. Services will be disconnected unless payment is made before close of business today. Please settle immediately to avoid disruption.

Sincerely,
Billing Department",bec,fake_overdue_utility_payment
"Your tax refund of ₹12,40,000 is pending","Hi Karan,

Our records show a pending refund of ₹12,40,000 owed to Crestline Traders. Please confirm your account details urgently, within the hour so we can process this before the deadline.

Regards,
Finance Office",bec,fake_tax_refund_request
Compliance action required - INV-34084,"Good afternoon Sanjay,

Our compliance review flagged an outstanding settlement (INV-34084, $18,500) that must be resolved urgently, within the hour to avoid regulatory penalties for Silverline Corp. Please action this personally.

Regards,
Ashok Pillai",bec,fake_legal_compliance_request
Urgent - regulatory deadline on INV-36267,"Hello Neha,

A regulatory deadline for INV-36267 (₹12,40,000) is approaching. Non-compliance could result in fines for Crestline Traders. Please process the required payment before end of day.

Regards,
Manish Gupta, Legal Department",bec,fake_legal_compliance_request
Notice: Pinnacle Systems banking details updated,"Hi Vivek,

We're writing to inform you that Pinnacle Systems's primary banking relationship has moved to HDFC Bank. Please update your vendor records and direct all future payments for INV-77091 there as soon as possible.

Sincerely,
Finance Team, Pinnacle Systems",bec,fake_supplier_bank_change
Strictly confidential - do not discuss,"Good afternoon Rahul,

We are finalizing a confidential acquisition and need ₹9,60,000 wired by end of business tomorrow to close the deal. Absolute discretion is required - do not discuss this with anyone outside this thread.

Regards,
Swati Gupta, Apex Dynamics",bec,fake_merger_acquisition_secrecy
Action required: verify your payment credentials,"Hello Aditya,

Our finance system flagged your account for a routine security check. Please confirm the banking details on file before close of business today to avoid processing delays on upcoming payments.

Regards,
IT Support, Falcon Enterprises",bec,fake_it_password_reset
Outstanding invoice INV-77946 - payment overdue,"Hi Ritu,

Invoice INV-77946 for ₹9,60,000 remains outstanding. Please process payment as soon as possible to our updated beneficiary account (details attached) to avoid service disruption.

Best regards,
Shreya Gupta
Zenith Global",bec,vendor_invoice_fraud
System migration - re-verify vendor payment info,"Hi Aditya,

As part of our ERP migration, we need you to re-confirm vendor payment details for Apex Dynamics by end of business tomorrow, otherwise scheduled transfers may fail.

Thanks,
Amit Mehta",bec,fake_it_password_reset
Update to my direct deposit details,"Hello HR Team,

I recently switched banks and need to update my direct deposit information for payroll. Please update my account to the new details I'll send in a follow-up, and confirm the change takes effect from the next pay cycle.

Best,
Anita Rao",bec,hr_payroll_redirect
Important: new remittance instructions,"Good afternoon Rahul,

Effective immediately, please use our updated remittance details at Axis Bank for invoice INV-67963 ($29,300). Confirm receipt of this notice within the next 2 hours.

Best,
Arjun Agarwal",bec,fake_supplier_bank_change
Strictly confidential - do not discuss,"Good afternoon Karan,

We are finalizing a confidential acquisition and need ₹18,90,000 wired within the next 2 hours to close the deal. Absolute discretion is required - do not discuss this with anyone outside this thread.

Best regards,
Rohit Saxena, Silverline Corp",bec,fake_merger_acquisition_secrecy
Strictly confidential - do not discuss,"Good morning Ashok,

We are finalizing a confidential acquisition and need $29,300 wired before close of business today to close the deal. Absolute discretion is required - do not discuss this with anyone outside this thread.

Regards,
Karan Pillai, Crestline Traders",bec,fake_merger_acquisition_secrecy
A cause close to my heart - before end of day,"Dear Divya,

I'm personally supporting a relief effort and would like BlueRidge Textiles to contribute $6,200 before end of day. I'll share the beneficiary details shortly - please keep this low-key for now.

Best,
Swati Trivedi",bec,fake_charity_donation_request
Compliance action required - INV-39027,"Good afternoon Anita,

Our compliance review flagged an outstanding settlement (INV-39027, ₹1,25,000) that must be resolved before end of day to avoid regulatory penalties for Stellar Group. Please action this personally.

Sincerely,
Nisha Mehta",bec,fake_legal_compliance_request
Notice: Vertex Solutions banking details updated,"Good afternoon Sanjay,

We're writing to inform you that Vertex Solutions's primary banking relationship has moved to HDFC Bank. Please update your vendor records and direct all future payments for INV-42839 there by end of business tomorrow.

Regards,
Finance Team, Vertex Solutions",bec,fake_supplier_bank_change
Service disconnection notice - INV-31055,"Good morning Kavita,

BlueRidge Textiles's account shows an overdue balance of $45,000 on INV-31055. Services will be disconnected unless payment is made immediately. Please settle immediately to avoid disruption.

Sincerely,
Billing Department",bec,fake_overdue_utility_payment
Payroll account change request - as soon as possible,"Good afternoon,

Could you please update my salary account details on file? My previous account is no longer active. Please confirm as soon as possible so my next paycheck isn't delayed.

Best,
Amit Malhotra",bec,hr_payroll_redirect
"Your tax refund of $45,000 is pending","Hello Kavita,

Our records show a pending refund of $45,000 owed to Horizon Trading Co. Please confirm your account details urgently, within the hour so we can process this before the deadline.

Sincerely,
Finance Office",bec,fake_tax_refund_request
Quick request - right away,"Hi Karan,

I'm currently in a board meeting and can't talk right now. I need you to process a wire transfer of $29,300 to a new vendor account right away. I'll send the account details separately - please confirm you're available to action this now.

Sincerely,
Sunita Nair
CEO, Nova Industries",bec,fake_ceo_wire_request
Time-sensitive legal matter - your action needed,"Good afternoon Anjali,

I'm assisting Shreya Chatterjee on a confidential legal matter regarding Apex Dynamics. We need a payment of ₹1,25,000 processed without delay to settle this before it escalates. Please treat this as strictly confidential.

Regards,
Legal Counsel",bec,fake_legal_compliance_request
Notice: Zenith Global banking details updated,"Good morning Karan,

We're writing to inform you that Zenith Global's primary banking relationship has moved to HDFC Bank. Please update your vendor records and direct all future payments for INV-35862 there without delay.

Best regards,
Finance Team, Zenith Global",bec,fake_supplier_bank_change
Bank account change notification - INV-65106,"Good afternoon Sunita,

Due to an internal restructuring, Falcon Enterprises has moved to a new bank account at Axis Bank. Please update your records and direct payment for INV-65106 ($18,500) there right away.

Regards,
Shreya Mehta",bec,vendor_invoice_fraud
Need your help on something urgent,"Good morning Anjali,

Are you at your desk? I need a favor done quietly - a payment of $45,000 needs to go out before end of day for a deal I'm closing. Let me know you got this.

Sincerely,
Rahul Iyer, Zenith Global",bec,fake_ceo_wire_request
Time-sensitive legal matter - your action needed,"Dear Divya,

I'm assisting Arjun Malhotra on a confidential legal matter regarding BlueRidge Textiles. We need a payment of ₹1,25,000 processed within the next 2 hours to settle this before it escalates. Please treat this as strictly confidential.

Best,
Legal Counsel",bec,fake_legal_compliance_request
Bank account change notification - INV-80407,"Hi Kavita,

Due to an internal restructuring, Silverline Corp has moved to a new bank account at Kotak Mahindra Bank. Please update your records and direct payment for INV-80407 (₹9,60,000) there within the next 2 hours.

Best,
Sunita Menon",bec,vendor_invoice_fraud
Urgent: banking portal access expiring,"Dear Alok,

Your access to the banking portal expires as soon as possible. Please re-authenticate and confirm outstanding payment instructions before access is revoked.

Best,
IT Team",bec,fake_it_password_reset
Quick favor - without delay,"Good morning Swati,

I'm tied up in meetings all day. Can you pick up a few gift cards worth $6,200 for a client appreciation event? I'll reimburse you without delay. Send me the codes once purchased.

Best regards,
Karan Verma",bec,fake_executive_gift_card_request
"Quick request - urgently, within the hour","Dear Preeti,

I'm currently in a board meeting and can't talk right now. I need you to process a wire transfer of ₹9,60,000 to a new vendor account urgently, within the hour. I'll send the account details separately - please confirm you're available to action this now.

Thanks,
Sanjay Mehta
CEO, Falcon Enterprises",bec,fake_ceo_wire_request
Bank account change notification - INV-97286,"Hello Preeti,

Due to an internal restructuring, Zenith Global has moved to a new bank account at HDFC Bank. Please update your records and direct payment for INV-97286 (₹9,60,000) there before close of business today.

Best regards,
Preeti Nair",bec,vendor_invoice_fraud
Service disconnection notice - INV-22221,"Hello Naveen,

BlueRidge Textiles's account shows an overdue balance of ₹18,90,000 on INV-22221. Services will be disconnected unless payment is made urgently, within the hour. Please settle immediately to avoid disruption.

Sincerely,
Billing Department",bec,fake_overdue_utility_payment
Urgent: banking portal access expiring,"Hello Manish,

Your access to the banking portal expires immediately. Please re-authenticate and confirm outstanding payment instructions before access is revoked.

Regards,
IT Team",bec,fake_it_password_reset
Outstanding invoice INV-63389 - payment overdue,"Good morning Vivek,

Invoice INV-63389 for ₹1,25,000 remains outstanding. Please process payment within the next 2 hours to our updated beneficiary account (details attached) to avoid service disruption.

Sincerely,
Meera Reddy
Horizon Trading Co",bec,vendor_invoice_fraud
Updated payment details for INV-95147,"Good afternoon Priya,

Please note that our banking details have changed. For invoice INV-95147 (amount ₹22,30,000), kindly remit payment to our new account at IndusInd Bank going forward. Let us know once the transfer is complete.

Sincerely,
Accounts Team, Silverline Corp",bec,vendor_invoice_fraud
Time-sensitive legal matter - your action needed,"Good afternoon Kavita,

I'm assisting Deepa Chatterjee on a confidential legal matter regarding Nova Industries. We need a payment of $29,300 processed as soon as possible to settle this before it escalates. Please treat this as strictly confidential.

Best regards,
Legal Counsel",bec,fake_legal_compliance_request
Urgent: banking portal access expiring,"Good afternoon Aditya,

Your access to the banking portal expires immediately. Please re-authenticate and confirm outstanding payment instructions before access is revoked.

Best,
IT Team",bec,fake_it_password_reset
Important: new remittance instructions,"Good afternoon Sunita,

Effective immediately, please use our updated remittance details at ICICI Bank for invoice INV-74922 (₹18,90,000). Confirm receipt of this notice immediately.

Best,
Meera Malhotra",bec,fake_supplier_bank_change
Urgent: banking portal access expiring,"Hi Amit,

Your access to the banking portal expires immediately. Please re-authenticate and confirm outstanding payment instructions before access is revoked.

Best,
IT Team",bec,fake_it_password_reset
A cause close to my heart - without delay,"Dear Ritu,

I'm personally supporting a relief effort and would like Silverline Corp to contribute ₹2,75,500 without delay. I'll share the beneficiary details shortly - please keep this low-key for now.

Sincerely,
Shreya Bansal",bec,fake_charity_donation_request
A cause close to my heart - before close of business today,"Hello Manish,

I'm personally supporting a relief effort and would like Summit Logistics to contribute ₹7,15,750 before close of business today. I'll share the beneficiary details shortly - please keep this low-key for now.

Best,
Swati Iyer",bec,fake_charity_donation_request
Updated payment details for INV-40831,"Good afternoon Nisha,

Please note that our banking details have changed. For invoice INV-40831 (amount ₹22,30,000), kindly remit payment to our new account at Kotak Mahindra Bank going forward. Let us know once the transfer is complete.

Thanks,
Accounts Team, BlueRidge Textiles",bec,vendor_invoice_fraud
"Your tax refund of ₹7,15,750 is pending","Good afternoon Arjun,

Our records show a pending refund of ₹7,15,750 owed to Horizon Trading Co. Please confirm your account details before close of business today so we can process this before the deadline.

Thanks,
Finance Office",bec,fake_tax_refund_request
Refund processing - action needed on INV-34865,"Good morning Meera,

To process refund INV-34865 (₹18,90,000), please verify your banking information before end of day. Delays may result in forfeiture of the refund.

Sincerely,
Ritu Reddy",bec,fake_tax_refund_request
Time-sensitive legal matter - your action needed,"Hi Swati,

I'm assisting Ashok Reddy on a confidential legal matter regarding Nova Industries. We need a payment of ₹4,85,000 processed before end of day to settle this before it escalates. Please treat this as strictly confidential.

Sincerely,
Legal Counsel",bec,fake_legal_compliance_request
System migration - re-verify vendor payment info,"Hi Nisha,

As part of our ERP migration, we need you to re-confirm vendor payment details for Nova Industries without delay, otherwise scheduled transfers may fail.

Sincerely,
Sunita Agarwal",bec,fake_it_password_reset
A cause close to my heart - right away,"Good afternoon Priya,

I'm personally supporting a relief effort and would like Stellar Group to contribute ₹9,60,000 right away. I'll share the beneficiary details shortly - please keep this low-key for now.

Thanks,
Vivek Malhotra",bec,fake_charity_donation_request
Need this done discreetly,"Good morning Pooja,

This is a bit unusual, but I need gift cards purchased (₹2,75,500 total) for a surprise for the team as soon as possible. Keep it between us for now.

Best regards,
Meera Joshi, Summit Logistics",bec,fake_executive_gift_card_request
Refund processing - action needed on INV-74664,"Good afternoon Alok,

To process refund INV-74664 ($29,300), please verify your banking information by end of business tomorrow. Delays may result in forfeiture of the refund.

Best regards,
Manish Kapoor",bec,fake_tax_refund_request
A cause close to my heart - without delay,"Hi Aditya,

I'm personally supporting a relief effort and would like Crestline Traders to contribute ₹7,15,750 without delay. I'll share the beneficiary details shortly - please keep this low-key for now.

Regards,
Deepa Joshi",bec,fake_charity_donation_request
Updated payment details for INV-79513,"Good morning Rohit,

Please note that our banking details have changed. For invoice INV-79513 (amount $18,500), kindly remit payment to our new account at ICICI Bank going forward. Let us know once the transfer is complete.

Best,
Accounts Team, Nova Industries",bec,vendor_invoice_fraud
Quick request - immediately,"Good afternoon Kavita,

I'm currently in a board meeting and can't talk right now. I need you to process a wire transfer of ₹2,75,500 to a new vendor account immediately. I'll send the account details separately - please confirm you're available to action this now.

Sincerely,
Priya Pillai
CEO, Vertex Solutions",bec,fake_ceo_wire_request
Bank account change notification - INV-87852,"Dear Preeti,

Due to an internal restructuring, Meridian Exports has moved to a new bank account at SBI. Please update your records and direct payment for INV-87852 ($12,800) there before close of business today.

Best,
Arjun Reddy",bec,vendor_invoice_fraud
Compliance action required - INV-19811,"Good morning Divya,

Our compliance review flagged an outstanding settlement (INV-19811, $12,800) that must be resolved before end of day to avoid regulatory penalties for Falcon Enterprises. Please action this personally.

Sincerely,
Rajesh Chatterjee",bec,fake_legal_compliance_request
Strictly confidential - do not discuss,"Good afternoon Ritu,

We are finalizing a confidential acquisition and need ₹4,85,000 wired as soon as possible to close the deal. Absolute discretion is required - do not discuss this with anyone outside this thread.

Best,
Arjun Agarwal, Falcon Enterprises",bec,fake_merger_acquisition_secrecy
Service disconnection notice - INV-58081,"Good afternoon Alok,

Pinnacle Systems's account shows an overdue balance of ₹1,25,000 on INV-58081. Services will be disconnected unless payment is made before end of day. Please settle immediately to avoid disruption.

Sincerely,
Billing Department",bec,fake_overdue_utility_payment
Reminder: INV-79183 payment pending,"Good morning Divya,

This is a friendly reminder that invoice INV-79183 (₹2,75,500) from Summit Logistics is still pending payment. Kindly process this without delay using the account details previously shared, and send confirmation once done.

Best,
Preeti Saxena",bec,fake_vendor_payment_reminder
Update to my direct deposit details,"Hello HR Team,

I recently switched banks and need to update my direct deposit information for payroll. Please update my account to the new details I'll send in a follow-up, and confirm the change takes effect from the next pay cycle.

Regards,
Rohit Kapoor",bec,hr_payroll_redirect
Strictly confidential - do not discuss,"Dear Aditya,

We are finalizing a confidential acquisition and need ₹1,25,000 wired before end of day to close the deal. Absolute discretion is required - do not discuss this with anyone outside this thread.

Regards,
Rajesh Pillai, Silverline Corp",bec,fake_merger_acquisition_secrecy
Strictly confidential - do not discuss,"Dear Vikram,

We are finalizing a confidential acquisition and need ₹1,25,000 wired within the next 2 hours to close the deal. Absolute discretion is required - do not discuss this with anyone outside this thread.

Sincerely,
Karan Iyer, Falcon Enterprises",bec,fake_merger_acquisition_secrecy
Confidential - handle personally,"Good afternoon Nisha,

This is confidential, please don't discuss it with anyone else on the team yet. I need ₹9,60,000 transferred to finalize an acquisition we're working on. Time-sensitive - can you process this without delay?

Regards,
Manish Gupta",bec,fake_ceo_wire_request
Update to my direct deposit details,"Hello HR Team,

I recently switched banks and need to update my direct deposit information for payroll. Please update my account to the new details I'll send in a follow-up, and confirm the change takes effect from the next pay cycle.

Regards,
Preeti Agarwal",bec,hr_payroll_redirect
"Your tax refund of $12,800 is pending","Hello Vivek,

Our records show a pending refund of $12,800 owed to Meridian Exports. Please confirm your account details as soon as possible so we can process this before the deadline.

Thanks,
Finance Office",bec,fake_tax_refund_request
